time;latitude;longitude;depth;mag;magType;nst;gap;dmin;rms;net;id;updated;place;type;horizontalError;depthError;magError;magNst;status;locationSource;magSource
2002-12-27 07:04;36.744;-2.984;0;2.6;ml;10;;;;us;usp000bmh1;2014-11-06 20:17;3 km E of Adra, Spain;earthquake;;;;;reviewed;mdd;ldg
2002-12-27 04:24;43.147;-0.93;8;2.8;ml;22;;;;us;usp000bmgv;2014-11-06 20:17;9 km SSW of Mauléon-Licharre, France;earthquake;;;;;reviewed;ldg;ldg
2002-12-27 00:59;36.768;-2.985;11.1;2.8;mblg;18;;;;us;usp000bmgm;2014-11-06 20:17;3 km NE of Adra, Spain;earthquake;;;;;reviewed;mdd;mdd
2002-12-26 21:43;49.146;6.829;1;3;ml;47;;;;us;usp000bmg8;2014-11-06 20:17;1 km NNW of Béning-lès-Saint-Avold, France;earthquake;;;;;reviewed;ldg;ldg
2002-12-26 21:32;47.806;-4.027;9;2.7;ml;10;;;;us;usp000bmg7;2014-11-06 20:17;9 km SE of Bénodet, France;earthquake;;;;;reviewed;ldg;ldg
2002-12-26 13:44;41.053;1.145;6;2.6;ml;14;;;;us;usp000bmfm;2014-11-06 20:17;2 km S of Salou, Spain;earthquake;;;;;reviewed;mrb;ldg
2002-12-25 18:58;48.244;-4.581;15;3;ml;14;;;;us;usp000bme8;2014-11-06 20:17;3 km SSE of Camaret-sur-Mer, France;earthquake;;;;;reviewed;ldg;ldg
2002-12-24 18:11;42.948;-0.659;15;2.6;ml;14;;;;us;usp000bmby;2014-11-06 20:17;17 km SSE of Arette, France;earthquake;;;;;reviewed;ldg;ldg
2002-12-24 15:10;45.937;7.995;10.8;2.6;ml;37;;;;us;usp000bmbp;2014-11-06 20:17;4 km SSE of Staffa, Italy;earthquake;;;;;reviewed;rom;ldg
2002-12-23 13:57;37.67;-2.597;7.3;3.4;ml;36;;;;us;usp000bm9b;2014-11-06 20:17;6 km SE of Castilléjar, Spain;earthquake;;;;;reviewed;mdd;ldg
2002-12-23 08:58;44.69;4.68;10;2.6;ml;5;;;;us;usp000bm8v;2014-11-06 20:17;2 km SE of Chomérac, France;earthquake;;;;;reviewed;str;str
2002-12-22 01:55;40.816;-1.606;7.6;2.5;ml;11;;;;us;usp000bm5b;2014-11-06 20:17;6 km ENE of Hombrados, Spain;earthquake;;;;;reviewed;mdd;ldg
2002-12-21 19:39;44.297;7.461;19.6;2.8;ml;38;;;;us;usp000bm4u;2014-11-06 20:17;2 km SW of Roccavione, Italy;earthquake;;;;;reviewed;gen;gen
2002-12-21 05:32;37.227;-5.242;4.9;2.5;mblg;12;;;;us;usp000bm3k;2014-11-06 20:17;6 km E of La Puebla de Cazalla, Spain;earthquake;;;;;reviewed;mdd;mdd
2002-12-19 11:02;45.15;6.531;3;2.9;ml;51;;;;us;usp000bkzv;2014-11-06 20:17;8 km ESE of Valloire, France;earthquake;;;;;reviewed;ldg;ldg
2002-12-19 09:15;37.579;-8.735;33;3.4;mblg;35;;;1.1;us;usp000bkzk;2014-11-06 20:17;6 km W of Boavista dos Pinheiros, Portugal;earthquake;;;;;reviewed;us;mdd
2002-12-18 17:39;45.215;7.341;5;2.6;md;29;;;;us;usp000bkyc;2014-11-06 20:17;3 km SW of Viù, Italy;earthquake;;;;;reviewed;ldg;rom
2002-12-18 12:58;42.99;0.2;10;3.2;ml;31;;;;us;usp000bkxz;2014-11-06 20:17;3 km SSE of Campan, France;earthquake;;;;;reviewed;str;ldg
2002-12-18 12:08;44.655;8.522;13.4;2.5;ml;20;;;;us;usp000bkxx;2014-11-06 20:17;1 km ESE of Visone, Italy;earthquake;;;;;reviewed;gen;gen
2002-12-17 21:13;43.08;-0.519;5;2.5;ml;8;;;;us;usp000bkws;2014-11-06 20:17;7 km S of Ogeu-les-Bains, France;earthquake;;;;;reviewed;ldg;ldg
2002-12-17 03:00;44.059;-8.477;0;2.9;mblg;10;;;;us;usp000bkuy;2014-11-06 20:17;55 km NW of Cedeira, Spain;earthquake;;;;;reviewed;mdd;mdd
2002-12-16 16:33;49.135;6.831;1;2.6;ml;24;;;;us;usp000bkud;2014-11-06 20:17;0 km W of Béning-lès-Saint-Avold, France;earthquake;;;;;reviewed;ldg;ldg
2002-12-16 11:20;42.599;0.294;10;3.3;ml;59;;;;us;usp000bkty;2014-11-06 20:17;3 km WNW of Gistaín, Spain;earthquake;;;;;reviewed;ldg;str
2002-12-16 11:18;36.624;-7.101;10.5;2.8;mblg;6;;;;us;usp000bktx;2014-11-06 20:17;60 km WSW of Chipiona, Spain;earthquake;;;;;reviewed;mdd;mdd
2002-12-15 08:39;42.372;-8.748;7.4;2.9;mblg;5;;;;us;usp000bkrw;2014-11-06 20:17;4 km WSW of Marín, Spain;earthquake;;;;;reviewed;mdd;mdd
2002-12-15 01:49;47.024;-2.418;4;3.1;ml;21;;;;us;usp000bkr7;2014-11-06 20:17;11 km WNW of Noirmoutier-en-l'Île, France;earthquake;;;;;reviewed;ldg;ldg
2002-12-14 17:36;43.069;-0.302;4;2.7;ml;15;;;;us;usp000bkqg;2014-11-06 20:17;8 km SSW of Asson, France;earthquake;;;;;reviewed;ldg;ldg
2002-12-13 01:00;43.03;-0.3;10;3.3;ml;44;;;;us;usp000bkkz;2014-11-06 20:17;Pyrenees;earthquake;;;;;reviewed;str;ldg
2002-12-12 22:31;35.65;-3.795;0;2.5;mblg;7;;;;us;usp000bkks;2014-11-06 20:17;46 km NNE of Al Hoceïma, Morocco;earthquake;;;;;reviewed;mdd;mdd
2002-12-12 15:54;43.07;-0.27;10;2.7;ml;20;;;;us;usp000bkk4;2014-11-06 20:17;7 km S of Asson, France;earthquake;;;;;reviewed;str;ldg
2002-12-12 12:59;43.024;-0.357;0;4.8;mb;161;;;;us;usp000bkk0;2014-11-06 20:17;6 km NE of Laruns, France;earthquake;;;;4;reviewed;str;us
2002-12-12 02:50;47.988;-1.042;5;2.7;md;11;;;;us;usp000bkje;2014-11-06 20:17;France;earthquake;;;;;reviewed;ldg;ldg
2002-12-11 21:19;46.9;8.3;8;2.6;ml;48;;;;us;usp000bkj2;2014-11-06 20:17;1 km E of Kerns, Switzerland;earthquake;;;;;reviewed;zur;zamg
2002-12-11 15:09;43.05;-0.32;10;4.3;ml;105;;;;us;usp000bkhr;2014-11-06 20:17;9 km ESE of Louvie-Juzon, France;earthquake;;;;;reviewed;str;ldg
2002-12-10 15:22;38.372;-3.244;9.8;2.9;mblg;19;;;;us;usp000bkff;2014-11-06 20:17;11 km ESE of Aldeaquemada, Spain;earthquake;;;;;reviewed;mdd;mdd
2002-12-10 10:19;37.459;-1.654;7.7;3.1;mblg;20;;;;us;usp000bkf0;2014-11-06 20:17;8 km NW of Águilas, Spain;earthquake;;;;;reviewed;mdd;mdd
2002-12-10 08:51;36.195;-7.472;10;5.2;mwc;244;;;1.16;us;usp000bkey;2016-11-09 19:10;98 km SSE of Olhão, Portugal;earthquake;;;;;reviewed;us;hrv
2002-12-09 17:41;45.919;7.859;6.5;3.2;ml;93;;;;us;usp000bkdw;2014-11-06 20:17;9 km NW of Alagna Valsesia, Italy;earthquake;;;;;reviewed;gen;zamg
2002-12-09 08:44;43.02;0.176;10;3.7;ml;67;;;;us;usp000bkdc;2014-11-06 20:17;0 km NNW of Campan, France;earthquake;;;;;reviewed;ldg;ldg
2002-12-06 21:33;44.401;7.014;7.3;2.6;ml;29;;;;us;usp000bk8f;2014-11-06 20:17;4 km ENE of Bersezio, Italy;earthquake;;;;;reviewed;gen;gen
2002-12-06 11:05;37.269;-1.866;6.9;2.5;mblg;8;;;;us;usp000bk7d;2014-11-06 20:17;2 km NNW of Vera, Spain;earthquake;;;;;reviewed;mdd;mdd
2002-12-06 04:57;47.292;-2.212;5;2.7;ml;8;;;;us;usp000bk71;2014-11-06 20:17;1 km N of Saint-Nazaire, France;earthquake;;;;;reviewed;ldg;ldg
2002-12-06 04:55;47.26;-2.15;15;3.4;ml;21;;;;us;usp000bk70;2014-11-06 20:17;1 km NE of Saint-Brevin-les-Pins, France;earthquake;;;;;reviewed;str;ldg
2002-12-06 03:51;47.299;-2.23;5;2.8;ml;14;;;;us;usp000bk6w;2014-11-06 20:17;2 km NW of Saint-Nazaire, France;earthquake;;;;;reviewed;ldg;ldg
2002-12-04 21:36;45.787;6.109;2;2.7;ml;18;;;;us;usp000bk4f;2014-11-06 20:17;4 km E of Gruffy, France;earthquake;;;;;reviewed;ldg;str
2002-12-03 01:19;37.82;-1.44;0;2.6;mblg;11;;;;us;usp000bk0r;2014-11-06 20:17;3 km SSW of Alhama de Murcia, Spain;earthquake;;;;;reviewed;mdd;mdd
2002-12-02 18:14;47.248;-0.741;5;3.5;ml;32;;;;us;usp000bjzv;2014-11-06 20:17;3 km SSW of La Jumellière, France;earthquake;;;;;reviewed;ldg;ldg
2002-12-02 06:08;42.264;-8.078;0;3.1;mblg;5;;;;us;usp000bjy0;2014-11-06 20:17;1 km NNW of Cartelle, Spain;earthquake;;;;;reviewed;mdd;mdd
2002-12-02 05:24;49.145;6.843;1;3.2;ml;35;;;;us;usp000bjxu;2014-11-06 20:17;0 km W of Cocheren, France;earthquake;;;;;reviewed;ldg;ldg
2002-11-29 15:30;49.16;6.79;1;2.5;ml;19;;;;us;usp000bjr1;2014-11-06 20:17;1 km NNE of Freyming-Merlebach, France;earthquake;;;;;reviewed;str;ldg
2002-11-28 13:30;41.601;2.733;10.7;2.9;ml;32;;;;us;usp000bjn4;2014-11-06 20:17;3 km SSE of Santa Susanna, Spain;earthquake;;;;;reviewed;mdd;ldg
2002-11-28 09:48;49.15;6.79;1;2.8;ml;17;;;;us;usp000bjmq;2014-11-06 20:17;0 km E of Freyming-Merlebach, France;earthquake;;;;;reviewed;str;ldg
2002-11-28 04:27;36.866;-2.987;4.3;2.6;mblg;10;;;;us;usp000bjm3;2014-11-06 20:17;3 km WNW of Berja, Spain;earthquake;;;;;reviewed;mdd;mdd
2002-11-27 02:46;44.573;6.844;5.3;2.9;ml;53;;;;us;usp000bjgs;2014-11-06 20:17;13 km W of Pleyne, Italy;earthquake;;;;;reviewed;gen;gen
2002-11-26 12:10;37.196;-3.791;0;2.5;mblg;10;;;;us;usp000bjey;2014-11-06 20:17;1 km WSW of Chauchina, Spain;earthquake;;;;;reviewed;mdd;mdd
2002-11-26 09:08;45.782;6.084;3;2.6;ml;24;;;;us;usp000bjej;2014-11-06 20:17;2 km ESE of Gruffy, France;earthquake;;;;;reviewed;ldg;ldg
2002-11-24 05:52;44.199;7.195;13.5;2.9;ml;47;;;;us;usp000bj9r;2014-11-06 20:17;12 km S of Vinadio, Italy;earthquake;;;;;reviewed;gen;gen
2002-11-22 23:40;37.016;-5.277;20.1;2.5;mblg;13;;;;us;usp000bj7b;2014-11-06 20:17;6 km NW of Pruna, Spain;earthquake;;;;;reviewed;mdd;mdd
2002-11-22 17:31;44.405;7.302;13.2;2.5;ml;30;;;;us;usp000bj6s;2014-11-06 20:17;1 km WSW of Monterosso Grana, Italy;earthquake;;;;;reviewed;gen;gen
2002-11-21 20:04;49.127;6.812;1;2.8;ml;15;;;;us;usp000bj52;2014-11-06 20:17;2 km NW of Seingbouse, France;earthquake;;;;;reviewed;ldg;ldg
2002-11-21 17:09;49.21;6.76;1;2.6;ml;15;;;;us;usp000bj4r;2014-11-06 20:17;3 km WSW of Ludweiler-Warndt, Germany;earthquake;;;;;reviewed;str;ldg
2002-11-21 14:01;36.587;-4.441;98.6;4.3;mb;120;;;0.84;us;usp000bj4j;2014-11-06 20:17;6 km SE of Torremolinos, Spain;earthquake;;2.5;;2;reviewed;us;us
2002-11-20 22:51;42.828;-7.216;0.5;2.8;mblg;7;;;;us;usp000bj3h;2014-11-06 20:17;5 km SW of Becerreá, Spain;earthquake;;;;;reviewed;mdd;mdd
2002-11-20 16:03;45.089;6.974;7.6;2.5;ml;17;;;;us;usp000bj2d;2014-11-06 20:17;3 km SSW of Chiomonte, Italy;earthquake;;;;;reviewed;gen;ldg
2002-11-20 03:22;48.017;-2.378;9;2.7;ml;4;;;;us;usp000bj1n;2014-11-06 20:17;3 km N of Loyat, France;earthquake;;;;;reviewed;ldg;ldg
2002-11-19 16:15;48.983;-2.064;10;3.4;ml;22;;;;us;usp000bj0f;2014-11-06 20:17;22 km S of Saint Helier, Jersey;earthquake;;;;;reviewed;ldg;ldg
2002-11-17 08:35;42.383;5.208;10;2.5;ml;13;;;;us;usp000bhvx;2014-11-06 20:17;93 km S of Sormiou, France;earthquake;;;;;reviewed;ldg;ldg
2002-11-17 03:52;45.782;6.114;5;2.8;ml;37;;;;us;usp000bhvb;2014-11-06 20:17;4 km E of Gruffy, France;earthquake;;;;;reviewed;ldg;str
2002-11-15 13:14;36.424;-8.035;9.3;3.5;ml;28;;;;us;usp000bhr7;2014-11-06 20:17;66 km S of Faro, Portugal;earthquake;;;;;reviewed;mdd;ldg
2002-11-14 00:17;50.326;4.457;2;2.5;ml;5;;;;us;usp000bhnc;2014-11-06 20:17;0 km ENE of Nalinnes, Belgium;earthquake;;;;;reviewed;ldg;ldg
2002-11-14 00:17;50.3;4.452;5;2.6;ml;11;;;;us;usp000bhnb;2014-11-06 20:17;2 km WNW of Somzée, Belgium;earthquake;;;;;reviewed;ldg;ldg
2002-11-13 22:09;50.302;4.446;3;2.9;ml;21;;;;us;usp000bhn6;2014-11-06 20:17;2 km S of Nalinnes, Belgium;earthquake;;;;;reviewed;ldg;ldg
2002-11-13 13:07;49.15;6.834;1;3.2;ml;46;;;;us;usp000bhmb;2014-11-06 20:17;1 km NNW of Béning-lès-Saint-Avold, France;earthquake;;;;;reviewed;ldg;ldg
2002-11-13 12:26;49.341;6.836;1;2.6;ml;14;;;;us;usp000bhma;2014-11-06 20:17;2 km ESE of Saarwellingen, Germany;earthquake;;;;;reviewed;ldg;ldg
2002-11-12 01:48;44.161;7.703;8.3;3;ml;45;;;;us;usp000bhgx;2014-11-06 20:17;9 km NNW of Briga Alta, Italy;earthquake;;;;;reviewed;gen;ldg
2002-11-10 22:00;40.126;0.729;1.8;3.4;ml;36;;;;us;usp000bhct;2014-11-06 20:17;37 km SE of Peníscola, Spain;earthquake;;;;;reviewed;mdd;str
2002-11-10 04:47;38.612;-11.112;10;2.7;mblg;25;;;1.02;us;usp000bhaj;2014-11-06 20:17;146 km W of Colares, Portugal;earthquake;;;;;reviewed;us;mdd
2002-11-10 02:38;42.705;-1.655;0;2.5;ml;16;;;;us;usp000bhad;2014-11-06 20:17;Pyrenees;earthquake;;;;;reviewed;mdd;ldg
2002-11-09 23:43;42.715;-1.638;0;2.9;ml;34;;;;us;usp000bh9m;2014-11-06 20:17;2 km SSE of Beriáin, Spain;earthquake;;;;;reviewed;mdd;ldg
2002-11-09 22:27;42.706;-1.625;3.6;3.9;ml;74;;;;us;usp000bh99;2014-11-06 20:17;3 km SSE of Beriáin, Spain;earthquake;;;;;reviewed;mdd;ldg
2002-11-09 05:42;43.891;8.207;9.4;2.5;ml;20;;;;us;usp000bh6g;2014-11-06 20:17;8 km SSE of Marina di Andora, Italy;earthquake;;;;;reviewed;gen;gen
2002-11-08 21:45;46.6;6.8;11;2.7;ml;40;;;;us;usp000bh4u;2014-11-06 20:17;1 km SW of Ecublens, Switzerland;earthquake;;;;;reviewed;zur;ldg
2002-11-08 04:13;37.312;-2.111;4.4;2.7;mblg;16;;;;us;usp000bh28;2014-11-06 20:17;5 km SW of Arboleas, Spain;earthquake;;;;;reviewed;mdd;mdd
2002-11-07 14:33;42.66;-1.6;10;3.4;ml;41;;;;us;usp000bh0d;2014-11-06 20:17;2 km ENE of Unzué, Spain;earthquake;;;;;reviewed;str;ldg
2002-11-07 10:00;49.11;6.84;1;2.7;ml;16;;;;us;usp000bgz6;2014-11-06 20:17;0 km ESE of Seingbouse, France;earthquake;;;;;reviewed;str;ldg
2002-11-07 08:28;50.231;7.437;10;2.9;ml;10;;;0.92;us;usp000bgz1;2014-11-06 20:17;0 km SE of Löf, Germany;earthquake;;;;;reviewed;us;ldg
2002-11-06 09:25;43.519;-0.578;0;3.2;ml;30;;;;us;usp000bguh;2014-11-06 20:17;6 km NNE of Arthez-de-Béarn, France;earthquake;;;;;reviewed;mdd;ldg
2002-11-06 01:07;49.169;6.811;1;2.8;ml;16;;;;us;usp000bgsk;2014-11-06 20:17;2 km NE of Freyming-Merlebach, France;earthquake;;;;;reviewed;ldg;ldg
2002-11-05 18:32;43.07;-0.449;3;2.8;ml;25;;;;us;usp000bgqx;2014-11-06 20:17;3 km SW of Louvie-Juzon, France;earthquake;;;;;reviewed;ldg;ldg
2002-11-04 21:45;43.075;-0.512;5;2.8;ml;19;;;;us;usp000bggp;2014-11-06 20:16;7 km WSW of Arudy, France;earthquake;;;;;reviewed;ldg;ldg
2002-11-04 21:03;42.076;2.477;4;2.9;ml;21;;;;us;usp000bggd;2014-11-06 20:16;4 km SSE of Sant Esteve d'en Bas, Spain;earthquake;;;;;reviewed;ldg;str
2002-11-03 22:14;49.123;6.822;1;2.5;ml;17;;;;us;usp000bg4e;2014-11-06 20:16;1 km NW of Seingbouse, France;earthquake;;;;;reviewed;ldg;ldg
2002-11-02 13:12;36.541;-7.481;13.4;2.5;mblg;9;;;;us;usp000bfx4;2014-11-06 20:16;61 km SSE of Fuzeta, Portugal;earthquake;;;;;reviewed;mdd;mdd
2002-10-31 19:20;49.17;6.82;1;2.8;ml;34;;;;us;usp000bfs2;2014-11-06 20:16;3 km NE of Freyming-Merlebach, France;earthquake;;;;;reviewed;str;ldg
2002-10-30 20:01;47.97;7.44;5;2.6;ml;47;;;;us;usp000bfpp;2014-11-06 20:16;3 km E of Oberhergheim, France;earthquake;;;;;reviewed;str;ldg
2002-10-30 07:39;41.9;0.25;10;2.8;ml;7;;;;us;usp000bfnp;2014-11-06 20:16;4 km ESE of Monzón, Spain;earthquake;;;;;reviewed;str;str
2002-10-29 21:47;45.805;6.104;3;3;ml;66;;;;us;usp000bfn1;2014-11-06 20:16;3 km ESE of Viuz-la-Chiésaz, France;earthquake;;;;;reviewed;ldg;ldg
2002-10-29 04:19;43.7;7.761;11.7;2.5;ml;11;;;;us;usp000bfkf;2014-11-06 20:16;11 km SE of Bordighera, Italy;earthquake;;;;;reviewed;gen;gen
2002-10-28 22:57;38.533;-2.381;11;2.7;mblg;18;;;;us;usp000bfjs;2014-11-06 20:16;7 km ENE of Riópar, Spain;earthquake;;;;;reviewed;mdd;mdd
2002-10-28 01:29;42.796;2.565;2;2.7;ml;19;;;;us;usp000bfgx;2014-11-06 20:16;5 km ESE of Saint-Paul-de-Fenouillet, France;earthquake;;;;;reviewed;ldg;str
2002-10-27 02:11;44.557;7.248;13.4;2.6;ml;8;;;;us;usp000bffd;2014-11-06 20:16;2 km SW of Frassino, Italy;earthquake;;;;;reviewed;gen;gen
2002-10-27 01:36;37.878;-1.816;1;2.5;mblg;17;;;;us;usp000bffa;2014-11-06 20:16;22 km SW of Bullas, Spain;earthquake;;;;;reviewed;mdd;mdd
2002-10-26 18:30;37.882;-1.823;7.9;2.5;mblg;20;;;;us;usp000bfef;2014-11-06 20:16;22 km SW of Bullas, Spain;earthquake;;;;;reviewed;mdd;mdd
2002-10-26 00:08;37.887;-1.819;0;3;mblg;26;;;;us;usp000bfcv;2014-11-06 20:16;21 km SW of Bullas, Spain;earthquake;;;;;reviewed;mdd;mdd
2002-10-25 03:37;37.887;-1.823;3.2;2.5;mblg;14;;;;us;usp000bfan;2014-11-06 20:16;22 km SW of Bullas, Spain;earthquake;;;;;reviewed;mdd;mdd
2002-10-25 02:50;42.249;-8.082;0;2.5;mblg;5;;;;us;usp000bfam;2014-11-06 20:16;0 km WSW of Cartelle, Spain;earthquake;;;;;reviewed;mdd;mdd
2002-10-25 02:32;36.801;-4.71;29.1;2.7;mblg;16;;;;us;usp000bfaj;2014-11-06 20:16;2 km S of Alora, Spain;earthquake;;;;;reviewed;mdd;mdd
2002-10-24 15:35;36.048;-3.899;0;2.6;mblg;17;;;;us;usp000bf94;2014-11-06 20:16;77 km S of La Herradura, Spain;earthquake;;;;;reviewed;mdd;mdd
2002-10-24 12:09;36.893;-3.922;7.2;2.7;mblg;14;;;;us;usp000bf8r;2014-11-06 20:16;7 km SSW of Arenas del Rey, Spain;earthquake;;;;;reviewed;mdd;mdd
2002-10-22 23:01;48.124;-2.334;2;2.7;ml;5;;;;us;usp000bf21;2014-11-06 20:16;5 km NW of Mauron, France;earthquake;;;;;reviewed;ldg;ldg
2002-10-22 17:59;45.627;6.338;3;3.2;ml;77;;;;us;usp000bf1m;2014-11-06 20:16;1 km NE of Sainte-Hélène-sur-Isère, France;earthquake;;;;;reviewed;ldg;ldg
2002-10-22 14:46;40.539;-1.625;10.9;2.9;ml;26;;;;us;usp000bf1c;2014-11-06 20:16;2 km ESE of Orihuela del Tremedal, Spain;earthquake;;;;;reviewed;mdd;ldg
2002-10-22 13:23;37.03;-3.655;0;2.6;mblg;16;;;;us;usp000bf16;2014-11-06 20:16;2 km WNW of Padul, Spain;earthquake;;;;;reviewed;mdd;mdd
2002-10-22 03:07;42.259;-8.504;21.8;2.7;mblg;8;;;;us;usp000bf0j;2014-11-06 20:16;4 km NW of Mondariz-Balneario, Spain;earthquake;;;;;reviewed;mdd;mdd
2002-10-20 21:13;51.136;5.691;10;2.8;ml;16;;;1.1;us;usp000bey8;2014-11-06 20:16;2 km ENE of Tongerlo, Belgium;earthquake;;;;;reviewed;us;ldg
2002-10-20 01:41;37.516;-2.681;9.4;3;mblg;22;;;;us;usp000bewn;2014-11-06 20:16;8 km ENE of Baza, Spain;earthquake;;;;;reviewed;mdd;mdd
2002-10-19 13:07;49.43;0;10;3.2;ml;8;;;;us;usp000bevm;2014-11-06 20:16;9 km NW of Trouville-sur-Mer, France;earthquake;;;;;reviewed;str;str
2002-10-18 08:14;46.134;4.522;5;2.5;ml;15;;;;us;usp000bet0;2014-11-06 20:16;5 km WSW of Beaujeu, France;earthquake;;;;;reviewed;ldg;ldg
2002-10-17 06:04;39.861;0.554;2.4;3.3;ml;24;;;;us;usp000ber4;2014-11-06 20:16;43 km SE of Oropesa del Mar, Spain;earthquake;;;;;reviewed;mdd;ldg
2002-10-14 09:42;47.039;-2.582;3;2.5;ml;5;;;;us;usp000behp;2014-11-06 20:16;23 km W of Noirmoutier-en-l'Île, France;earthquake;;;;;reviewed;ldg;ldg
2002-10-14 09:12;49.027;-6.393;10;3.3;ml;19;;;0.95;us;usp000behm;2014-11-06 20:16;98 km S of Hugh Town, United Kingdom;earthquake;;;;;reviewed;us;ldg
2002-10-14 04:10;41.746;2.511;15.9;2.7;ml;13;;;;us;usp000beh3;2014-11-06 20:16;4 km W of Breda, Spain;earthquake;;;;;reviewed;mdd;ldg
2002-10-13 19:04;38.774;-2.864;15;2.7;ml;23;;;;us;usp000beg8;2014-11-06 20:16;2 km NNE of Villahermosa, Spain;earthquake;;;;;reviewed;mdd;ldg
2002-10-11 08:18;40.083;0.174;0;2.5;mblg;5;;;;us;usp000be99;2014-11-06 20:16;2 km ESE of Oropesa del Mar, Spain;earthquake;;;;;reviewed;mdd;mdd
2002-10-10 23:20;50.508;6.276;10;2.5;ml;6;;;0.49;us;usp000be87;2014-11-06 20:16;Germany;earthquake;;;;;reviewed;us;ldg
